_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,sentence,tones
{},False,{},1334,2023-12-17 09:47:36,False,,,DenseRatingRemnantTrial,1422,1422,True,1422,22,20,feature_rating,"{""sentence"": ""I`ve missed you so much, my darling."", ""tones"": [""indignant""]}",True,False,,0.0,,"{""sentence"": ""I`ve missed you so much, my darling."", ""tones"": [""indignant""], ""answer"": {""indignant"": ""1""}}",True,1555.0,,,4.286,1740.0,1790.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I`ve missed you so much, my darling.","[""indignant""]"
{},False,{},1335,2023-12-17 09:47:37,False,,,DenseRatingRemnantTrial,314,314,True,314,23,21,feature_rating,"{""sentence"": ""I am most grateful for your help in this matter."", ""tones"": [""disappointed""]}",True,False,,0.0,,"{""sentence"": ""I am most grateful for your help in this matter."", ""tones"": [""disappointed""], ""answer"": {""disappointed"": ""1""}}",True,1558.0,,,5.695,1290.0,1340.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am most grateful for your help in this matter.,"[""disappointed""]"
{},False,{},1336,2023-12-17 09:47:38,False,,,DenseRatingRemnantTrial,1617,1617,True,1617,24,24,feature_rating,"{""sentence"": ""Why do you always leave your dirty dishes in the sink?"", ""tones"": [""anxious""]}",True,False,,0.0,,"{""sentence"": ""Why do you always leave your dirty dishes in the sink?"", ""tones"": [""anxious""], ""answer"": {""anxious"": ""2""}}",True,1560.0,,,5.865,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why do you always leave your dirty dishes in the sink?,"[""anxious""]"
{},False,{},1337,2023-12-17 09:47:38,False,,,DenseRatingRemnantTrial,10,10,True,10,15,15,feature_rating,"{""sentence"": ""I just want to lie in bed all day."", ""tones"": [""frustrated""]}",True,False,,0.0,,"{""sentence"": ""I just want to lie in bed all day."", ""tones"": [""frustrated""], ""answer"": {""frustrated"": ""3""}}",True,1559.0,,,5.128,3590.0,3640.0,50.0,0,default,DenseRatingRemnantTrial,Info,I just want to lie in bed all day.,"[""frustrated""]"
{},False,{},1338,2023-12-17 09:47:38,False,,,DenseRatingRemnantTrial,2,2,True,2,26,23,feature_rating,"{""sentence"": ""I just want to lie in bed all day."", ""tones"": [""desperate""]}",True,False,,0.0,,"{""sentence"": ""I just want to lie in bed all day."", ""tones"": [""desperate""], ""answer"": {""desperate"": ""4""}}",True,1556.0,,,4.779,1990.0,2040.0,50.0,0,default,DenseRatingRemnantTrial,Info,I just want to lie in bed all day.,"[""desperate""]"
{},False,{},1339,2023-12-17 09:47:39,False,,,DenseRatingRemnantTrial,905,905,True,905,21,19,feature_rating,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""skeptical""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""skeptical""], ""answer"": {""skeptical"": ""1""}}",True,1557.0,,,4.273,2790.0,2840.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t wait for the concert tonight, it`s going to be amazing!","[""skeptical""]"
{},False,{},1340,2023-12-17 09:47:39,False,,,DenseRatingRemnantTrial,154,154,True,154,10,12,feature_rating,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""skeptical""]}",True,False,,0.0,,"{""sentence"": ""Oh sweetie, I suppose it`s quite an accomplishment for someone like you."", ""tones"": [""skeptical""], ""answer"": {""skeptical"": ""5""}}",True,1569.0,,,12.99,2440.0,2490.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh sweetie, I suppose it`s quite an accomplishment for someone like you.","[""skeptical""]"
{},False,{},1341,2023-12-17 09:47:40,False,,,DenseRatingRemnantTrial,1336,1336,True,1336,19,18,feature_rating,"{""sentence"": ""I am optimistic about next week."", ""tones"": [""affectionate""]}",True,False,,0.0,,"{""sentence"": ""I am optimistic about next week."", ""tones"": [""affectionate""], ""answer"": {""affectionate"": ""1""}}",True,1563.0,,,10.598,2990.0,3040.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am optimistic about next week.,"[""affectionate""]"
{},False,{},1342,2023-12-17 09:47:41,False,,,DenseRatingRemnantTrial,1531,1531,True,1531,27,25,feature_rating,"{""sentence"": ""Is he really coming over then?"", ""tones"": [""pleased""]}",True,False,,0.0,,"{""sentence"": ""Is he really coming over then?"", ""tones"": [""pleased""], ""answer"": {""pleased"": ""1""}}",True,1561.0,,,6.394,140.0,190.0,50.0,0,default,DenseRatingRemnantTrial,Info,Is he really coming over then?,"[""pleased""]"
{},False,{},1343,2023-12-17 09:47:43,False,,,DenseRatingRemnantTrial,92,92,True,92,22,20,feature_rating,"{""sentence"": ""Why are you so hostile to me?"", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""Why are you so hostile to me?"", ""tones"": [""irritated""], ""answer"": {""irritated"": ""3""}}",True,1564.0,,,7.881,1790.0,1840.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why are you so hostile to me?,"[""irritated""]"
{},False,{},1344,2023-12-17 09:47:45,False,,,DenseRatingRemnantTrial,461,461,True,461,26,23,feature_rating,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so excited!"", ""tones"": [""joyful""]}",True,False,,0.0,,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so excited!"", ""tones"": [""joyful""], ""answer"": {""joyful"": ""5""}}",True,1568.0,,,8.989,2040.0,2090.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t believe we`re going to Disneyland tomorrow, I`m so excited!","[""joyful""]"
{},False,{},1345,2023-12-17 09:47:45,False,,,DenseRatingRemnantTrial,1909,1909,True,1909,21,19,feature_rating,"{""sentence"": ""I am very sad about the news."", ""tones"": [""annoyed""]}",True,False,,0.0,,"{""sentence"": ""I am very sad about the news."", ""tones"": [""annoyed""], ""answer"": {""annoyed"": ""1""}}",True,1562.0,,,4.196,2840.0,2890.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am very sad about the news.,"[""annoyed""]"
{},False,{},1346,2023-12-17 09:47:45,False,,,DenseRatingRemnantTrial,1557,1557,True,1557,23,21,feature_rating,"{""sentence"": ""Please allow me to assist with any problems you may have."", ""tones"": [""joyful""]}",True,False,,0.0,,"{""sentence"": ""Please allow me to assist with any problems you may have."", ""tones"": [""joyful""], ""answer"": {""joyful"": ""3""}}",True,1566.0,,,7.499,1340.0,1390.0,50.0,0,default,DenseRatingRemnantTrial,Info,Please allow me to assist with any problems you may have.,"[""joyful""]"
{},False,{},1347,2023-12-17 09:47:47,False,,,DenseRatingRemnantTrial,634,634,True,634,15,15,feature_rating,"{""sentence"": ""Are you feeling okay, you seem a bit off today?"", ""tones"": [""worried""]}",True,False,,0.0,,"{""sentence"": ""Are you feeling okay, you seem a bit off today?"", ""tones"": [""worried""], ""answer"": {""worried"": ""5""}}",True,1567.0,,,6.275,3640.0,3690.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Are you feeling okay, you seem a bit off today?","[""worried""]"
{},False,{},1348,2023-12-17 09:47:48,False,,,DenseRatingRemnantTrial,1275,1275,True,1275,24,24,feature_rating,"{""sentence"": ""I`m really worried about your recent behavior, are you okay?"", ""tones"": [""reflective""]}",True,False,,0.0,,"{""sentence"": ""I`m really worried about your recent behavior, are you okay?"", ""tones"": [""reflective""], ""answer"": {""reflective"": ""3""}}",True,1565.0,,,4.734,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I`m really worried about your recent behavior, are you okay?","[""reflective""]"
{},False,{},1349,2023-12-17 09:47:48,False,,,DenseRatingRemnantTrial,835,835,True,835,27,25,feature_rating,"{""sentence"": ""We need to leave right now, the house is on fire!"", ""tones"": [""sympathetic""]}",True,False,,0.0,,"{""sentence"": ""We need to leave right now, the house is on fire!"", ""tones"": [""sympathetic""], ""answer"": {""sympathetic"": ""1""}}",True,1571.0,,,9.241,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,"We need to leave right now, the house is on fire!","[""sympathetic""]"
{},False,{},1350,2023-12-17 09:47:52,False,,,DenseRatingRemnantTrial,1754,1754,True,1754,21,19,feature_rating,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""irritated""], ""answer"": {""irritated"": ""1""}}",True,1570.0,,,4.519,2890.0,2940.0,50.0,0,default,DenseRatingRemnantTrial,Info,It is a known fact that bananas are a yellow fruit.,"[""irritated""]"
{},False,{},1351,2023-12-17 09:47:53,False,,,DenseRatingRemnantTrial,465,465,True,465,19,18,feature_rating,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so excited!"", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so excited!"", ""tones"": [""irritated""], ""answer"": {""irritated"": ""1""}}",True,1576.0,,,7.83,3040.0,3090.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t believe we`re going to Disneyland tomorrow, I`m so excited!","[""irritated""]"
{},False,{},1352,2023-12-17 09:47:53,False,,,DenseRatingRemnantTrial,1078,1078,True,1078,22,20,feature_rating,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!"", ""tones"": [""worried""]}",True,False,,0.0,,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!"", ""tones"": [""worried""], ""answer"": {""worried"": ""1""}}",True,1572.0,,,3.698,1840.0,1890.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!","[""worried""]"
{},False,{},1353,2023-12-17 09:47:55,False,,,DenseRatingRemnantTrial,270,270,True,270,24,24,feature_rating,"{""sentence"": ""Why can`t you just do your job properly for once?"", ""tones"": [""indignant""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just do your job properly for once?"", ""tones"": [""indignant""], ""answer"": {""indignant"": ""3""}}",True,1574.0,,,4.931,540.0,590.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just do your job properly for once?,"[""indignant""]"
{},False,{},1354,2023-12-17 09:47:55,False,,,DenseRatingRemnantTrial,1042,1042,True,1042,23,21,feature_rating,"{""sentence"": ""I did not break the vase, it was already cracked when I got there!"", ""tones"": [""desperate""]}",True,False,,0.0,,"{""sentence"": ""I did not break the vase, it was already cracked when I got there!"", ""tones"": [""desperate""], ""answer"": {""desperate"": ""4""}}",True,1575.0,,,5.648,1390.0,1440.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I did not break the vase, it was already cracked when I got there!","[""desperate""]"
{},False,{},1355,2023-12-17 09:47:56,False,,,DenseRatingRemnantTrial,1193,1193,True,1193,15,15,feature_rating,"{""sentence"": ""It was just another day."", ""tones"": [""excited""]}",True,False,,0.0,,"{""sentence"": ""It was just another day."", ""tones"": [""excited""], ""answer"": {""excited"": ""1""}}",True,1590.0,,,17.944,3690.0,3740.0,50.0,0,default,DenseRatingRemnantTrial,Info,It was just another day.,"[""excited""]"
{},False,{},1356,2023-12-17 09:47:57,False,,,DenseRatingRemnantTrial,973,973,True,973,26,23,feature_rating,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""shocked""]}",True,False,,0.0,,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""shocked""], ""answer"": {""shocked"": ""2""}}",True,1573.0,,,3.104,2090.0,2140.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Well, I do not agree at all.","[""shocked""]"
{},False,{},1357,2023-12-17 09:47:58,False,,,DenseRatingRemnantTrial,1185,1185,True,1185,10,12,feature_rating,"{""sentence"": ""Why can`t you just pick up your own mess for once?"", ""tones"": [""frustrated""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just pick up your own mess for once?"", ""tones"": [""frustrated""], ""answer"": {""frustrated"": ""5""}}",True,1585.0,,,10.468,2490.0,2540.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just pick up your own mess for once?,"[""frustrated""]"
{},False,{},1358,2023-12-17 09:47:58,False,,,DenseRatingRemnantTrial,1666,1666,True,1666,21,19,feature_rating,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""reassuring""]}",True,False,,0.0,,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""reassuring""], ""answer"": {""reassuring"": ""1""}}",True,1577.0,,,4.292,2940.0,2990.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am so lost on how to solve this math equation.,"[""reassuring""]"
{},False,{},1359,2023-12-17 09:47:59,False,,,DenseRatingRemnantTrial,185,185,True,185,27,25,feature_rating,"{""sentence"": ""Nothing seems to be going as planned."", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""Nothing seems to be going as planned."", ""tones"": [""irritated""], ""answer"": {""irritated"": ""5""}}",True,1581.0,,,8.107,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,Nothing seems to be going as planned.,"[""irritated""]"
{},False,{},1360,2023-12-17 09:48:00,False,,,DenseRatingRemnantTrial,832,832,True,832,22,20,feature_rating,"{""sentence"": ""We need to leave right now, the house is on fire!"", ""tones"": [""happy""]}",True,False,,0.0,,"{""sentence"": ""We need to leave right now, the house is on fire!"", ""tones"": [""happy""], ""answer"": {""happy"": ""1""}}",True,1578.0,,,4.669,1890.0,1940.0,50.0,0,default,DenseRatingRemnantTrial,Info,"We need to leave right now, the house is on fire!","[""happy""]"
{},False,{},1361,2023-12-17 09:48:01,False,,,DenseRatingRemnantTrial,260,260,True,260,26,23,feature_rating,"{""sentence"": ""Your smile is the most beautiful thing I`ve ever seen."", ""tones"": [""reflective""]}",True,False,,0.0,,"{""sentence"": ""Your smile is the most beautiful thing I`ve ever seen."", ""tones"": [""reflective""], ""answer"": {""reflective"": ""2""}}",True,1579.0,,,4.132,2140.0,2190.0,50.0,0,default,DenseRatingRemnantTrial,Info,Your smile is the most beautiful thing I`ve ever seen.,"[""reflective""]"
{},False,{},1362,2023-12-17 09:48:02,False,,,DenseRatingRemnantTrial,1917,1917,True,1917,24,24,feature_rating,"{""sentence"": ""I really worried about my brother."", ""tones"": [""affectionate""]}",True,False,,0.0,,"{""sentence"": ""I really worried about my brother."", ""tones"": [""affectionate""], ""answer"": {""affectionate"": ""3""}}",True,1586.0,,,7.523,590.0,640.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really worried about my brother.,"[""affectionate""]"
{},False,{},1363,2023-12-17 09:48:03,False,,,DenseRatingRemnantTrial,1814,1814,True,1814,19,18,feature_rating,"{""sentence"": ""Why can`t you just listen for once and stop being so stubborn?"", ""tones"": [""apologetic""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just listen for once and stop being so stubborn?"", ""tones"": [""apologetic""], ""answer"": {""apologetic"": ""1""}}",True,1580.0,,,3.129,3090.0,3140.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just listen for once and stop being so stubborn?,"[""apologetic""]"
{},False,{},1364,2023-12-17 09:48:03,False,,,DenseRatingRemnantTrial,496,496,True,496,23,21,feature_rating,"{""sentence"": ""I really appreciate all the hard work you`ve put into this project."", ""tones"": [""surprised""]}",True,False,,0.0,,"{""sentence"": ""I really appreciate all the hard work you`ve put into this project."", ""tones"": [""surprised""], ""answer"": {""surprised"": ""3""}}",True,1587.0,,,8.244,1440.0,1490.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really appreciate all the hard work you`ve put into this project.,"[""surprised""]"
{},False,{},1365,2023-12-17 09:48:05,False,,,DenseRatingRemnantTrial,50,50,True,50,21,19,feature_rating,"{""sentence"": ""You`re really fortunate to win!"", ""tones"": [""joyful""]}",True,False,,0.0,,"{""sentence"": ""You`re really fortunate to win!"", ""tones"": [""joyful""], ""answer"": {""joyful"": ""5""}}",True,1583.0,,,4.13,2990.0,3040.0,50.0,0,default,DenseRatingRemnantTrial,Info,You`re really fortunate to win!,"[""joyful""]"
{},False,{},1366,2023-12-17 09:48:06,False,,,DenseRatingRemnantTrial,1800,1800,True,1800,22,20,feature_rating,"{""sentence"": ""Why can`t you just listen for once and stop being so stubborn?"", ""tones"": [""annoyed""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just listen for once and stop being so stubborn?"", ""tones"": [""annoyed""], ""answer"": {""annoyed"": ""5""}}",True,1595.0,,,11.857,1940.0,1990.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just listen for once and stop being so stubborn?,"[""annoyed""]"
{},False,{},1367,2023-12-17 09:48:07,False,,,DenseRatingRemnantTrial,1891,1891,True,1891,26,23,feature_rating,"{""sentence"": ""I am very sad about the news."", ""tones"": [""sympathetic""]}",True,False,,0.0,,"{""sentence"": ""I am very sad about the news."", ""tones"": [""sympathetic""], ""answer"": {""sympathetic"": ""3""}}",True,1584.0,,,2.687,2190.0,2240.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am very sad about the news.,"[""sympathetic""]"
{},False,{},1368,2023-12-17 09:48:08,False,,,DenseRatingRemnantTrial,1099,1099,True,1099,19,18,feature_rating,"{""sentence"": ""This hike is turning out to be challenging."", ""tones"": [""admiring""]}",True,False,,0.0,,"{""sentence"": ""This hike is turning out to be challenging."", ""tones"": [""admiring""], ""answer"": {""admiring"": ""1""}}",True,1588.0,,,2.575,3140.0,3190.0,50.0,0,default,DenseRatingRemnantTrial,Info,This hike is turning out to be challenging.,"[""admiring""]"
