_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,feature,feature_description,tone,tones
{},False,{},457,2023-12-15 23:09:55,False,,,DenseRatingTrial,128,128,True,128,23,20,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""defensive""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""defensive"", ""answer"": {""defensive"": ""2""}}",True,648.0,,,5.753,140.0,150.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,defensive,defensive
{},False,{},458,2023-12-15 23:09:56,False,,,DenseRatingTrial,36,36,True,36,13,14,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""encouraging""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""encouraging"", ""answer"": {""encouraging"": ""3""}}",True,646.0,,,3.758,300.0,310.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,encouraging,encouraging
{},False,{},459,2023-12-15 23:09:56,False,,,DenseRatingTrial,60,60,True,60,27,22,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""disappointed""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""disappointed"", ""answer"": {""disappointed"": ""3""}}",True,654.0,,,11.719,90.0,100.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,disappointed,disappointed
{},False,{},460,2023-12-15 23:09:59,False,,,DenseRatingTrial,6,6,True,6,22,19,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""grateful""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""grateful"", ""answer"": {""grateful"": ""4""}}",True,652.0,,,2.753,270.0,280.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,grateful,grateful
{},False,{},461,2023-12-15 23:10:01,False,,,DenseRatingTrial,113,113,True,113,13,14,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""uncertain""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""uncertain"", ""answer"": {""uncertain"": ""1""}}",True,660.0,,,12.071,310.0,320.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",uncertain,uncertain
{},False,{},462,2023-12-15 23:10:01,False,,,DenseRatingTrial,17,17,True,17,16,18,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""frustrated""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""frustrated"", ""answer"": {""frustrated"": ""1""}}",True,661.0,,,9.031,220.0,230.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",frustrated,frustrated
{},False,{},463,2023-12-15 23:10:02,False,,,DenseRatingTrial,2,2,True,2,23,20,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""excited""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""excited"", ""answer"": {""excited"": ""5""}}",True,657.0,,,8.493,150.0,160.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,excited,excited
{},False,{},464,2023-12-15 23:10:02,False,,,DenseRatingTrial,29,29,True,29,21,21,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""surprised""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""surprised"", ""answer"": {""surprised"": ""4""}}",True,674.0,,,23.702,190.0,200.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",surprised,surprised
{},False,{},465,2023-12-15 23:10:03,False,,,DenseRatingTrial,160,160,True,160,17,16,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""indignant""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""indignant"", ""answer"": {""indignant"": ""2""}}",True,687.0,,,33.323,170.0,180.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,indignant,indignant
{},False,{},466,2023-12-15 23:10:03,False,,,DenseRatingTrial,45,45,True,45,18,15,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""confused""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""confused"", ""answer"": {""confused"": ""1""}}",True,656.0,,,7.222,330.0,340.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",confused,confused
{},False,{},467,2023-12-15 23:10:03,False,,,DenseRatingTrial,45,45,True,45,22,19,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""confused""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""confused"", ""answer"": {""confused"": ""2""}}",True,653.0,,,3.092,280.0,290.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",confused,confused
{},False,{},468,2023-12-15 23:10:07,False,,,DenseRatingTrial,20,20,True,20,22,19,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""frustrated""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""frustrated"", ""answer"": {""frustrated"": ""1""}}",True,655.0,,,2.73,290.0,300.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,frustrated,frustrated
{},False,{},469,2023-12-15 23:10:09,False,,,DenseRatingTrial,14,14,True,14,27,22,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""happy""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""happy"", ""answer"": {""happy"": ""4""}}",True,668.0,,,11.063,100.0,110.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,happy,happy
{},False,{},470,2023-12-15 23:10:11,False,,,DenseRatingTrial,114,114,True,114,22,19,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""uncertain""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""uncertain"", ""answer"": {""uncertain"": ""3""}}",True,665.0,,,5.339,300.0,310.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,uncertain,uncertain
{},False,{},471,2023-12-15 23:10:11,False,,,DenseRatingTrial,14,14,True,14,18,15,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""happy""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""happy"", ""answer"": {""happy"": ""4""}}",True,666.0,,,6.274,340.0,350.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,happy,happy
{},False,{},472,2023-12-15 23:10:11,False,,,DenseRatingTrial,71,71,True,71,23,20,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""anxious""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""anxious"", ""answer"": {""anxious"": ""3""}}",True,664.0,,,5.197,160.0,170.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,anxious,anxious
{},False,{},473,2023-12-15 23:10:14,False,,,DenseRatingTrial,69,69,True,69,13,14,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""anxious""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""anxious"", ""answer"": {""anxious"": ""1""}}",True,667.0,,,3.939,320.0,330.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",anxious,anxious
{},False,{},474,2023-12-15 23:10:14,False,,,DenseRatingTrial,32,32,True,32,16,18,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""surprised""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""surprised"", ""answer"": {""surprised"": ""3""}}",True,672.0,,,7.625,230.0,240.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,surprised,surprised
{},False,{},475,2023-12-15 23:10:15,False,,,DenseRatingTrial,72,72,True,72,24,23,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""anxious""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""anxious"", ""answer"": {""anxious"": ""2""}}",True,712.0,,,43.977,90.0,100.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,anxious,anxious
{},False,{},476,2023-12-15 23:10:18,False,,,DenseRatingTrial,29,29,True,29,23,20,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""surprised""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""surprised"", ""answer"": {""surprised"": ""3""}}",True,673.0,,,7.721,170.0,180.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",surprised,surprised
{},False,{},477,2023-12-15 23:10:18,False,,,DenseRatingTrial,54,54,True,54,22,19,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""angry""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""angry"", ""answer"": {""angry"": ""5""}}",True,669.0,,,2.894,310.0,320.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,angry,angry
{},False,{},478,2023-12-15 23:10:19,False,,,DenseRatingTrial,61,61,True,61,18,15,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""apologetic""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""apologetic"", ""answer"": {""apologetic"": ""2""}}",True,679.0,,,10.503,350.0,360.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",apologetic,apologetic
{},False,{},479,2023-12-15 23:10:19,False,,,DenseRatingTrial,72,72,True,72,13,14,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""anxious""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""anxious"", ""answer"": {""anxious"": ""1""}}",True,671.0,,,4.715,330.0,340.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,anxious,anxious
{},False,{},480,2023-12-15 23:10:21,False,,,DenseRatingTrial,75,75,True,75,27,22,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""pleased""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""pleased"", ""answer"": {""pleased"": ""4""}}",True,677.0,,,6.83,110.0,120.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,pleased,pleased
{},False,{},481,2023-12-15 23:10:22,False,,,DenseRatingTrial,22,22,True,22,22,19,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""irritated""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""irritated"", ""answer"": {""irritated"": ""4""}}",True,675.0,,,4.715,320.0,330.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,irritated,irritated
{},False,{},482,2023-12-15 23:10:25,False,,,DenseRatingTrial,24,24,True,24,13,14,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""irritated""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""irritated"", ""answer"": {""irritated"": ""1""}}",True,678.0,,,3.299,340.0,350.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,irritated,irritated
{},False,{},483,2023-12-15 23:10:26,False,,,DenseRatingTrial,160,160,True,160,16,18,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""indignant""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""indignant"", ""answer"": {""indignant"": ""3""}}",True,684.0,,,4.095,240.0,250.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,indignant,indignant
{},False,{},484,2023-12-15 23:10:26,False,,,DenseRatingTrial,124,124,True,124,23,20,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""sarcastic""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""sarcastic"", ""answer"": {""sarcastic"": ""2""}}",True,681.0,,,6.704,180.0,190.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,sarcastic,sarcastic
